PDB_File,CDRH1,CDRH2,CDRH3,CDRL1,CDRL2,CDRL3
t231CFv1dropoutnotemplateseed4rec21_f0f76_unrelaxed_rank_008_alphafold2_multimer_v1_model_4_seed_001.pdb,95.47121212121212,95.66999999999993,92.56279569892476,94.91288888888889,95.98772727272727,95.08712328767116
t231CFv1dropoutnotemplateseed4rec21_f0f76_unrelaxed_rank_009_alphafold2_multimer_v1_model_4_seed_002.pdb,95.52560606060607,95.80482142857136,93.63956989247305,94.79966666666664,96.19454545454549,94.78712328767128
t231CFv1dropoutnotemplateseed4rec21_f0f76_unrelaxed_rank_010_alphafold2_multimer_v1_model_5_seed_001.pdb,95.79151515151518,95.73642857142863,92.83591397849467,94.86033333333333,96.13863636,95.00164384
t231CFv1dropoutnotemplateseed4rec21_f0f76_unrelaxed_rank_011_alphafold2_multimer_v1_model_2_seed_002.pdb,95.12439394,95.51232142857145,92.15784946236558,94.37366666666662,95.98409091,94.32205479452057
t231CFv1dropoutnotemplateseed4rec21_f0f76_unrelaxed_rank_012_alphafold2_multimer_v1_model_2_seed_001.pdb,95.01560606060596,95.10839285714276,89.41397849462369,94.01411111111102,95.715,94.29205479452048
t231CFv1dropoutnotemplateseed4rec21_f0f76_unrelaxed_rank_013_alphafold2_multimer_v1_model_4_seed_000.pdb,95.33212121,95.60678571428572,92.47053763440866,94.98977777777782,96.09863636363637,95.25041095890415
t231CFv1dropoutnotemplateseed4rec21_f0f76_unrelaxed_rank_014_alphafold2_multimer_v1_model_5_seed_000.pdb,95.51227272727273,95.54839285714287,91.81967741935483,94.74944444444449,96.04454545,94.87438356164382
t231CFv1dropoutnotemplateseed4rec21_f0f76_unrelaxed_rank_015_alphafold2_multimer_v1_model_5_seed_003.pdb,95.45818181818187,95.46482142857145,92.4644086,94.40188888888886,96.06090909090912,94.28835616438353
t231CFv1dropoutnotemplateseed4rec21_f0f76_unrelaxed_rank_016_alphafold2_multimer_v1_model_5_seed_002.pdb,95.44363636363637,95.46589285714289,92.43268817204299,94.45911111111107,96.04454545,94.17082191780815
t231CFv1dropoutnotemplateseed4rec21_f0f76_unrelaxed_rank_017_alphafold2_multimer_v1_model_1_seed_002.pdb,95.20499999999988,95.69660714285719,91.40118279569889,94.53866666666673,96.28863636363631,94.72082191780821
t231CFv1dropoutnotemplateseed4rec21_f0f76_unrelaxed_rank_018_alphafold2_multimer_v1_model_1_seed_000.pdb,95.19575758,95.60714286,91.67591397849459,94.43066666666672,96.33954545454544,94.65520547945204
t231CFv1dropoutnotemplateseed4rec21_f0f76_unrelaxed_rank_019_alphafold2_multimer_v1_model_1_seed_003.pdb,95.21803030303033,95.56999999999998,92.42860215053756,93.821,96.17545454545453,94.07438356164378
t231CFv1dropoutnotemplateseed4rec21_f0f76_unrelaxed_rank_020_alphafold2_multimer_v1_model_1_seed_001.pdb,95.28590909090909,95.62357142857138,92.08021505376334,93.73466667,96.08818181818187,93.90068493150692
t231CFv1dropouttemplateseed4_f0f76_relaxed_rank_001_alphafold2_multimer_v1_model_3_seed_000.pdb,94.08983606557341,94.28485981308411,88.66265896,93.55994253,96.01775510204075,94.26029197080273
t231CFv1dropouttemplateseed4_f0f76_relaxed_rank_002_alphafold2_multimer_v1_model_4_seed_000.pdb,94.91745901639366,95.14056074766374,90.22953757225434,95.17885057471253,96.10938775510208,95.22686131386854
t231CFv1dropouttemplateseed4_f0f76_relaxed_rank_003_alphafold2_multimer_v1_model_4_seed_001.pdb,94.80491803278686,95.12411214953273,91.25520231,95.50275862068956,96.19020408163264,95.60080291970806
t231CFv1dropouttemplateseed4_f0f76_relaxed_rank_004_alphafold2_multimer_v1_model_5_seed_000.pdb,95.16860655737706,95.41728971962613,91.04601156069344,95.09517241379322,96.23306122448975,95.29715328467144
t231CFv1dropouttemplateseed4_f0f76_relaxed_rank_005_alphafold2_multimer_v1_model_4_seed_002.pdb,94.47360655737725,94.97710280373818,90.53953757225428,95.30695402298848,96.11306122448983,95.20313868613134
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_001_alphafold2_multimer_v1_model_3_seed_000.pdb,94.10106060606063,94.19053571,88.74580645161295,93.53333333333329,96.08636363636361,94.34808219178092
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_002_alphafold2_multimer_v1_model_4_seed_000.pdb,94.92469697,95.08785714285712,90.42139784946242,95.15800000000003,96.13590909090912,95.28821917808217
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_003_alphafold2_multimer_v1_model_4_seed_001.pdb,94.81560606,95.07857142857142,91.38612903225807,95.49311111111106,96.21772727272727,95.63999999999997
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_004_alphafold2_multimer_v1_model_5_seed_000.pdb,95.17287878787874,95.36321428571429,91.05064516129039,95.07044444,96.27136364,95.35712328767129
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_005_alphafold2_multimer_v1_model_4_seed_002.pdb,94.48545454545453,94.91839286,90.64602150537634,95.29911111111113,96.13409090909094,95.25397260273974
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_006_alphafold2_multimer_v1_model_2_seed_000.pdb,94.40106060606055,94.71017857142849,89.35817204301087,94.34855555555562,95.70318181818179,94.64178082191785
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_007_alphafold2_multimer_v1_model_3_seed_001.pdb,93.80666666666657,94.26803571428574,88.35559139784942,93.70711111111106,96.25681818181816,94.63657534246573
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_008_alphafold2_multimer_v1_model_3_seed_002.pdb,93.63757575757587,94.20660714285718,87.46225806451619,93.97755555555545,96.25545454545455,94.26780821917814
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_009_alphafold2_multimer_v1_model_2_seed_001.pdb,94.09818182,94.52125000000004,89.25913978494621,94.40411111111104,95.89272727272729,94.79698630136978
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_010_alphafold2_multimer_v1_model_5_seed_002.pdb,94.74106060606069,95.19321428571423,90.32666666666664,95.43011111,96.31727272727272,95.30150684931502
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_011_alphafold2_multimer_v1_model_2_seed_002.pdb,94.03272727272724,94.58178571428566,89.08946236559153,94.47033333333333,95.89909090909087,94.56191780821919
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_012_alphafold2_multimer_v1_model_5_seed_001.pdb,94.92454545454538,95.35107142857136,91.06000000000006,95.16611111,96.25227272727275,95.59232877
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_013_alphafold2_multimer_v1_model_5_seed_003.pdb,94.46681818181821,95.06857142857136,90.45763440860209,94.90666666666667,96.13454545454543,95.17520547945205
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_014_alphafold2_multimer_v1_model_2_seed_003.pdb,93.69075757575752,94.29875000000003,89.29236559139784,94.02699999999999,95.70681818181816,94.24958904109593
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_015_alphafold2_multimer_v1_model_1_seed_000.pdb,94.825,95.10607142857137,90.90408602150534,94.60177778,96.38636363636364,95.03821917808224
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_016_alphafold2_multimer_v1_model_4_seed_003.pdb,94.04530303030305,94.71410714285719,90.29215053763433,94.64177777777773,95.91863636363637,94.79534246575345
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_017_alphafold2_multimer_v1_model_3_seed_003.pdb,92.80151515151519,93.35607142857145,85.79290323,92.46222222222217,95.66818182,93.01397260273976
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_018_alphafold2_multimer_v1_model_1_seed_001.pdb,94.49833333,95.14535714285718,90.74204301075272,94.89144444,96.56636363636363,95.35493150684934
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_019_alphafold2_multimer_v1_model_1_seed_003.pdb,93.85515151515143,94.39482142857146,89.86236559139773,94.10577777777772,96.25499999999998,94.57041095890418
t231CFv1dropouttemplateseed4_f0f76_unrelaxed_rank_020_alphafold2_multimer_v1_model_1_seed_002.pdb,94.33681818181806,94.89303571,89.46268817204297,94.28977777777784,96.11272727272727,94.38054795
t231CFv2dropoutnotemplateseed4_f0f76_relaxed_rank_001_alphafold2_multimer_v2_model_5_seed_003.pdb,92.87663934426244,92.53934579439253,87.95173410404621,90.83057471264347,94.98857142857136,92.39890511
t231CFv2dropoutnotemplateseed4_f0f76_relaxed_rank_002_alphafold2_multimer_v2_model_5_seed_000.pdb,92.41344262295087,92.55971963,87.32959538,89.67695402298831,94.46040816,91.73051094890504
t231CFv2dropoutnotemplateseed4_f0f76_relaxed_rank_003_alphafold2_multimer_v2_model_2_seed_003.pdb,92.71204918032818,92.60990654205607,87.40809248554936,90.28373563218426,94.86551020408157,91.73766423357662
t231CFv2dropoutnotemplateseed4_f0f76_relaxed_rank_004_alphafold2_multimer_v2_model_2_seed_002.pdb,93.18385245901626,92.95719626168217,88.43057803468214,90.70632183908052,95.04979591836728,92.57226277
t231CFv2dropoutnotemplateseed4_f0f76_relaxed_rank_005_alphafold2_multimer_v2_model_3_seed_002.pdb,92.26827869,91.90383177570101,85.84872832369953,89.86724137931014,94.43877551020408,91.31474452554768
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_003.pdb,92.9130303,92.43214285714282,87.96397849462367,90.75855555555557,95.145,92.48191780821918
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_002_alphafold2_multimer_v2_model_5_seed_000.pdb,92.45363636363639,92.46982142857141,87.30870967741932,89.59288888888894,94.64454545,91.77315068493155
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_003_alphafold2_multimer_v2_model_2_seed_003.pdb,92.73712121212117,92.51625000000006,87.43860215053746,90.22533333,95.00818181818182,91.81767123287669
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_004_alphafold2_multimer_v2_model_2_seed_002.pdb,93.21075757575758,92.85321428571429,88.47129032258059,90.63611111111108,95.19045454545454,92.64739726
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_005_alphafold2_multimer_v2_model_3_seed_002.pdb,92.30545455,91.75857143,85.83247311827961,89.778,94.59909090909088,91.38739726027383
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_006_alphafold2_multimer_v2_model_5_seed_001.pdb,93.89136364,94.30714285714285,89.41870967741932,91.50966666666666,95.63681818181821,92.24232876712324
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_007_alphafold2_multimer_v2_model_1_seed_000.pdb,92.26818181818179,91.79946428571425,86.99161290322587,90.00355555555554,94.66454545,91.73095890410953
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_008_alphafold2_multimer_v2_model_1_seed_001.pdb,93.78530303030301,93.47928571428562,89.70021505376343,91.58855555555563,95.45500000000003,92.51589041095892
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_009_alphafold2_multimer_v2_model_3_seed_001.pdb,93.49909090909092,93.91196428571428,89.13741935483877,91.00511111111118,95.35545454545458,91.95041095890402
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_010_alphafold2_multimer_v2_model_5_seed_002.pdb,92.60136363636366,92.01982143,87.68580645161288,90.13088889,94.93636363636364,92.36465753424659
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_011_alphafold2_multimer_v2_model_1_seed_003.pdb,93.02136364,93.05053571428572,88.77881720430108,90.56311111111107,94.82636363636365,92.33383561643845
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_012_alphafold2_multimer_v2_model_2_seed_001.pdb,94.09863636363634,94.01928571428583,90.56268817204297,91.49966666666673,96.16772727272725,92.33095890410958
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_013_alphafold2_multimer_v2_model_3_seed_003.pdb,93.59469697,94.22892857142851,89.41892473118278,90.66055555555555,95.53681818181818,92.38410958904106
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_014_alphafold2_multimer_v2_model_1_seed_002.pdb,92.79060606,92.07428571428572,88.07053763440862,90.727,94.95454545454545,92.58904109589028
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_015_alphafold2_multimer_v2_model_4_seed_003.pdb,93.16772727272723,92.86857142857134,87.75591397849458,91.09055555555553,95.11318181818179,92.51397260273966
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_016_alphafold2_multimer_v2_model_4_seed_001.pdb,94.00909090909093,94.32339285714285,90.15010752688175,91.95444444444442,95.81272727272726,92.21410958904107
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_017_alphafold2_multimer_v2_model_4_seed_002.pdb,91.77545454545447,91.92232143,86.27107526881724,90.33844444444446,94.40772727272724,92.22068493150694
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_018_alphafold2_multimer_v2_model_4_seed_000.pdb,92.10287878787877,93.13625,85.84376344086017,90.16288888888892,94.49136363636363,91.49520547945194
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_019_alphafold2_multimer_v2_model_3_seed_000.pdb,93.19318181818174,93.50607142857142,89.58333333333347,90.56166666666664,95.11818181818177,92.08671232876718
t231CFv2dropoutnotemplateseed4_f0f76_unrelaxed_rank_020_alphafold2_multimer_v2_model_2_seed_000.pdb,93.42106060606068,93.99428571428562,90.62559139784936,90.60288888888881,95.76818182,92.16876712328762
t231CFv3dropoutnotemplateseed4_f0f76_relaxed_rank_001_alphafold2_multimer_v3_model_4_seed_002.pdb,93.95909836065577,92.76626168224288,90.10011560693638,91.61367816091948,95.23020408163264,93.29759124
t231CFv3dropoutnotemplateseed4_f0f76_relaxed_rank_002_alphafold2_multimer_v3_model_4_seed_003.pdb,94.05073770491788,93.11514018691597,89.87398843930632,91.44390804597711,95.33265306,93.54824817518251
t231CFv3dropoutnotemplateseed4_f0f76_relaxed_rank_003_alphafold2_multimer_v3_model_1_seed_003.pdb,93.21549180327862,92.43074766355149,87.25624277456642,90.56867816091967,95.01755102040819,92.81109489
t231CFv3dropoutnotemplateseed4_f0f76_relaxed_rank_004_alphafold2_multimer_v3_model_5_seed_003.pdb,92.72967213114752,92.46177570093454,86.95531791907486,89.99097701149428,94.47877551020406,92.24919708
t231CFv3dropoutnotemplateseed4_f0f76_relaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb,94.26434426229503,93.69214953271027,90.95612716763024,91.69229885,95.58326531,93.87759124087572
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_002.pdb,93.97969696969699,92.65124999999999,90.08698924731186,91.54744444,95.37318182,93.35589041
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_003.pdb,94.07515152,92.98000000000003,89.87784946236553,91.37955555555547,95.47454545454544,93.62616438356163
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_003.pdb,93.24590909,92.33892857142855,87.30903225806455,90.49399999999996,95.17000000000003,92.86082191780827
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_003.pdb,92.76575757575749,92.35410714,86.98376344086029,89.91566666666658,94.65227272727269,92.30547945
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb,94.28878787878789,93.58946429,90.99333333333331,91.62199999999996,95.72863636,93.93150685
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_006_alphafold2_multimer_v3_model_3_seed_003.pdb,92.58424242424238,91.91749999999999,87.28150537634427,89.87888888888875,94.64318181818186,92.30068493150682
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_007_alphafold2_multimer_v3_model_1_seed_002.pdb,93.21863636363628,92.22107142857145,86.56451612903228,90.42644444444437,95.38727272727273,93.08328767123287
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_008_alphafold2_multimer_v3_model_5_seed_002.pdb,93.23681818,92.18196428571427,87.45107526881726,90.99977777777775,94.83636363636369,92.81726027397251
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_009_alphafold2_multimer_v3_model_2_seed_002.pdb,92.82515152,92.14678571428576,86.14956989,90.35622222222219,94.51818181818182,92.49890410958905
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_010_alphafold2_multimer_v3_model_2_seed_003.pdb,92.08696969696972,91.58892857,85.07774194,89.85088888888883,94.68045454545451,91.97164383561645
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_011_alphafold2_multimer_v3_model_3_seed_001.pdb,92.37590909090919,91.77053571428574,87.75279569892476,89.82833333333322,94.45,91.85575342
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_012_alphafold2_multimer_v3_model_2_seed_000.pdb,93.00121212121216,92.50732143,86.89279569892484,90.19655555555549,94.60272727272724,92.58561643835613
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_013_alphafold2_multimer_v3_model_5_seed_000.pdb,92.99530303030298,92.07732142857135,88.49397849,89.15033333,94.46363636363638,92.09328767123284
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_014_alphafold2_multimer_v3_model_1_seed_001.pdb,94.49196969696966,93.69857142857147,89.79838709677419,91.65677777777775,95.68727272727268,93.96383561643835
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_015_alphafold2_multimer_v3_model_3_seed_000.pdb,93.33636363636364,92.06589285714294,89.5,89.94977777777777,94.91727272727275,92.52547945
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_016_alphafold2_multimer_v3_model_4_seed_001.pdb,92.75196969696958,91.90821428571431,89.05021505376338,90.14766666666675,94.83681818181816,91.70410958904095
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_017_alphafold2_multimer_v3_model_3_seed_002.pdb,92.47939393939404,91.65892857142853,88.00322580645167,90.26866666666672,94.94909091,93.12712328767124
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_018_alphafold2_multimer_v3_model_1_seed_000.pdb,92.87121212121217,92.18696429,87.86258064516136,90.30644444444455,95.12409090909091,92.93726027397273
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_019_alphafold2_multimer_v3_model_5_seed_001.pdb,93.46484848484853,92.93821428571421,89.86784946236553,90.71666666666664,94.83909090909088,92.90808219178078
t231CFv3dropoutnotemplateseed4_f0f76_unrelaxed_rank_020_alphafold2_multimer_v3_model_2_seed_001.pdb,93.46818181818175,93.22767857142856,88.2155914,90.95822222222228,95.02636363636363,93.06424657534247
t231CFv3dropouttemplateseed4_f0f76_relaxed_rank_001_alphafold2_multimer_v3_model_4_seed_002.pdb,92.73975409836068,91.94728972,87.88023121387293,90.88758621,94.89346938775508,93.44080292
t231CFv3dropouttemplateseed4_f0f76_relaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb,93.61172131147542,92.89785046728971,88.84289017341028,91.83310344827608,95.37387755102039,94.08167883
t231CFv3dropouttemplateseed4_f0f76_relaxed_rank_003_alphafold2_multimer_v3_model_4_seed_001.pdb,92.78106557377038,91.54392523364487,87.40543352601168,90.87287356321828,95.04897959183678,92.37759124087594
t231CFv3dropouttemplateseed4_f0f76_relaxed_rank_004_alphafold2_multimer_v3_model_1_seed_003.pdb,93.66663934426245,93.03579439252339,90.25705202312129,92.28856321839089,96.00489795918364,94.70408759124078
t231CFv3dropouttemplateseed4_f0f76_relaxed_rank_005_alphafold2_multimer_v3_model_2_seed_002.pdb,92.41172131147543,91.81710280373841,85.38190751445066,90.41005747,94.18163265306121,92.79795620437946
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_002.pdb,92.76166666666663,91.79553571428572,87.92086021505364,90.79144444444441,95.09227272727274,93.48547945205469
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb,93.63909090909087,92.77232142857137,88.81526881720431,91.73866666666655,95.55545454545451,94.12643835616437
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_001.pdb,92.81939393939399,91.41642857,87.40741935483867,90.79511111111118,95.24181818181823,92.44945205
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_003.pdb,93.69484848484841,92.90535714285714,90.30881720430106,92.22722222222217,96.11954545454545,94.75794520547949
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_002.pdb,92.44242424242428,91.73321428571421,85.36623655913976,90.30711111111107,94.36318181818179,92.84630136986308
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_006_alphafold2_multimer_v3_model_1_seed_000.pdb,93.52121212121207,92.63553571428572,87.95161290322581,91.32566666666662,95.22045454545454,94.11068493150681
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_007_alphafold2_multimer_v3_model_1_seed_002.pdb,92.72787878787872,92.02071428571433,85.56010752688174,91.04311111111102,95.27181818181818,93.88136986301369
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_008_alphafold2_multimer_v3_model_1_seed_001.pdb,93.59075757575768,93.20160714285717,88.63924731182793,91.59788888888889,95.48272727272729,94.46835616438368
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_009_alphafold2_multimer_v3_model_3_seed_003.pdb,92.83212121212108,92.04089285714288,89.76892473118274,91.79111111111104,95.73636364,94.14095890410957
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_010_alphafold2_multimer_v3_model_2_seed_000.pdb,92.07439393939394,91.08696428571427,85.31698924731181,89.54522222,94.21999999999998,92.09712328767117
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_011_alphafold2_multimer_v3_model_5_seed_002.pdb,92.84666666666675,91.91928571428575,87.20784946236559,91.19399999999993,95.03727272727271,93.51890410958906
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_012_alphafold2_multimer_v3_model_5_seed_003.pdb,92.69393939393944,91.84785714285718,89.45602150537646,91.15255555555551,95.60136363636364,93.31082191780823
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_013_alphafold2_multimer_v3_model_5_seed_000.pdb,92.86363636363636,92.11142857142855,87.56548387096771,90.28900000000007,94.84909090909095,93.17260273972599
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_014_alphafold2_multimer_v3_model_2_seed_003.pdb,91.76969696969691,91.60428571428572,85.52301075268815,91.07077777777779,95.23272727272729,93.45493150684933
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_015_alphafold2_multimer_v3_model_5_seed_001.pdb,93.22196969696975,91.94696429,88.75795698924715,91.29499999999994,95.51727272727271,93.24945205479452
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_016_alphafold2_multimer_v3_model_3_seed_002.pdb,91.25984848484848,90.45892857142856,86.56010752688178,90.56433333333331,94.39818181818185,93.27136986301366
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_017_alphafold2_multimer_v3_model_3_seed_000.pdb,92.14166666666658,92.51696428571422,91.36591397849463,91.67111111111096,95.75090909090909,94.51657534246567
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_018_alphafold2_multimer_v3_model_2_seed_001.pdb,92.16136364,91.24678571428578,86.76752688172039,90.35699999999999,94.63545454545455,92.40835616438356
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_019_alphafold2_multimer_v3_model_4_seed_003.pdb,93.33939393939399,92.59678571428573,87.83731183,91.30511111,95.11045454545457,93.66397260273975
t231CFv3dropouttemplateseed4_f0f76_unrelaxed_rank_020_alphafold2_multimer_v3_model_3_seed_001.pdb,91.20696969696975,91.21678571428575,89.29193548387094,90.69255555555546,95.20818181818184,93.49452054794529
t232v2dropouttemplateseed4_d4fd3_relaxed_rank_001_alphafold2_multimer_v2_model_5_seed_002.pdb,96.44795081967213,97.03588785046735,92.86369942196542,95.84936782,97.88775510204081,95.30299270072989
t232v2dropouttemplateseed4_d4fd3_relaxed_rank_002_alphafold2_multimer_v2_model_5_seed_000.pdb,96.43377049180319,97.06028037383187,91.38144508670503,95.28465517241364,97.30857142857147,94.96335766423365
t232v2dropouttemplateseed4_d4fd3_relaxed_rank_003_alphafold2_multimer_v2_model_5_seed_003.pdb,96.57819672131127,97.06280373831768,92.02225433526019,95.18637931034466,97.34510204081639,95.08065693430687
t232v2dropouttemplateseed4_d4fd3_relaxed_rank_004_alphafold2_multimer_v2_model_3_seed_002.pdb,95.91745901639331,96.98317757,89.10849710982649,94.67321839080454,97.08142857142866,94.41423357664229
t232v2dropouttemplateseed4_d4fd3_relaxed_rank_005_alphafold2_multimer_v2_model_5_seed_001.pdb,96.31918032786903,97.13037383177569,90.28231214,94.77942528735646,96.99836734693876,94.56751824817493
t232v2dropouttemplateseed4_d4fd3_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_002.pdb,96.45393939393935,96.99017857142846,92.85225806451615,95.85466666666667,97.92363636363639,95.37410959